,title,published,description,tags,viewCount,likeCount,dislikeCount,commentCount,duration,postingDate,made_for_kids
10,Why Wine is So Expensive at Restaurants | World Of Wine | Bon Appétit,2023-05-09T16:00:10Z,"André Hueston Mack returns with the next episode of World of Wine, this time taking you step-by-step through his approach when designing a restaurant wine list as a professional sommelier.

Director: Gunsel Pehlivan/Dan Siegel
Director of Photography: Kevin Dynia
Editor: Mike Imhoff
Host: André Mack
Director of Culinary Production: Kelly Janke
Producer: Halie Aaron
Culinary Producer: Mallary Santucci
Culinary Associate Producer: Lindsay Leopold
Culinary Researcher & Recipe Editor: Vivian Jao
Line Producer: Jen McGinity
Associate Producers: Yoshivel Chirinos, Tim Colao, Oadhan Lynch
Production Manager: Janine Dispensa
Production Coordinator: Elizabeth Hymes
Camera Operator: Miguel Zamora
Audio: Rachel Suffian
Production Assistant: Samantha Cadiff
Researcher: Ryan Harrington
Post Production Supervisor: Andrea Farr
Post Production Coordinator: Scout Alter
Supervising Editor: Eduardo Araújo
Assistant Editor: Andy Morell
Graphics Supervisor: Ross Rackin
Graphics, Animation, VFX: Léa Kichler
Special Thanks: Kevin Kozlowski


Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['andre mack', 'andré hueston mack', 'andré mack', 'bon app wine', 'bon appetit', 'bon appetit world of wine', 'create a wine list', 'create wine list', 'creating a balanced wine list', 'food', 'good snacks to eat with white wine', 'how to become a master of wine', 'how to create a wine list', 'how to design a wine list', 'master of wine', 'restaurant business', 'restaurant owner', 'restaurant wine list', 'what wine goes with what food', 'wine and cheese', 'wine list', 'wine list ideas', 'world of wine']",120016,3618,private,195,PT9M59S,2023-05-09T16:00:10Z,False
11,"Small Batch, Artisanal McRibs",2023-05-04T19:00:03Z,"Tristan Kwong from Bonnie's in New York shows you the three-day process behind their Char Siu McRib sandwich—an upscaled, Cantonese-influenced take on the legendary McDonalds fast food offering.

See more from behind the scenes at Bonnie's: https://youtu.be/UkNdqnAVDKE

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['bon app', 'bon appetit', 'bon appetit on the line', ""bonnie's"", ""bonnie's brooklyn"", ""bonnie's char siu mcrib"", ""bonnie's chinese"", ""bonnie's nyc"", 'bonnies', 'cantonese mcrib', 'char siu', 'char siu mcrib', 'food', 'gourmet fast food', 'gourmet mcdonalds', 'homemade mcdonalds', 'homemade mcdonalds mcrib', 'inside restaurant kitchen', 'kitchen behind the scenes', 'make a mcrib', 'make mcdonalds mcrib', 'make your own mcrib', 'mcdonalds', 'mcdonalds mcrib', 'mcrib']",312829,10953,private,126,PT38S,2023-05-04T19:00:03Z,False
12,Hana Makes Sloppy Joes (Korean-Style) | From The Test Kitchen | Bon Appétit,2023-05-03T16:00:04Z,"Join Bon Appétit Deputy Food Editor Hana Asbrink in the BA Test Kitchen as she prepares one of her most popular recent recipes, Gochujang Sloppy Joes. Treat this recipe as a way to hone your ideal levels of heat and sweetness by playing with the amount of gochujang, ketchup, and vinegar. Potato buns provide an ideal soft landing and cold pickle spears are a bright, crunchy counterpoint.

Get this full recipe - and unlimited access to thousands more https://www.bonappetit.com/unlimited

Director/Producer: Parisa Kosari
Director of Photography: Kevin Dynia
Editor: Rob Malone
Line Producer: Jennifer McGinity 
Production Manager: Janine Dispensa 
Production Coordinator: Elizabeth Hymes 
Associate Culinary Producer: Stevie Stewart
Associate Producer: Oadhan Lynch
Camera Operator: Eric Brouse
Audio: Lily Van Leeuwen
Production Assistants: Brianna Figueroa, Alex Mitchell
Post Production Supervisor: Andrea Farr 
Post Production Coordinator: Scout Alter 
Supervising Editor: Eduardo Araújo 
Assistant Editor: Billy Ward

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['ba sloppy joes', 'ba test kitchen', 'best sloppy joes', 'best sloppy joes recipe', 'bon app', 'bon appetit', 'bon appetit gochujang sloppy joes', 'bon appetit recipes', 'bon appetit test kitchen', 'food', 'from the test kitchen', 'gochujang sloppy joes', 'hana asbrink', 'hana asbrink sloppy joes', 'how to make sloppy joes', 'korean style sloppy joes', 'make sloppy joes', 'sloppy joe', 'sloppy joes', 'sloppy joes korea style', 'sloppy joes recipe', 'sloppy joes recipes']",97341,2663,private,84,PT6M41S,2023-05-03T16:00:04Z,False
13,Finishing Clay Pot Rice? An Extra Crispy End Is Your Reward,2023-04-28T21:25:33Z,"Chef Lucas Sin finished up a serving of clay pot rice at Hing Kee in Hong Kong. The crispy bits at the end? The best part.

Watch the full episode here: https://youtu.be/X3EJ0z4HFFk

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['bon app', 'bon appetit', 'chinese clay pot rice recipe', 'clay pot rice', 'clay pot rice chicken', 'clay pot rice chinese sausage', 'clay pot rice hong kong', 'clay pot rice recipe', 'claypot chicken rice', 'claypot rice', 'crispy clay pot rice', 'crispy rice', 'food', 'hing kee', 'hing kee hong kong', 'hong kong clay pot', 'hong kong pov', 'hong kong street food', 'hong kong street food tour', 'hong kong style clay pot rice recipe', 'hot pot', 'lucas sin', 'rice', 'street food tour']",190913,4380,private,91,PT36S,2023-04-28T21:25:33Z,False
14,Working A Shift At An Iconic Brazilian Steakhouse | Help Wanted | Bon Appétit,2023-04-27T16:00:16Z,"Ever wonder what it's like to work a shift slicing and serving as a tableside meat carver in a Brazilian steakhouse? Step behind the scenes with Cody Reiss as he's given a crash course on keeping the customers happy and full of meat at Churrascaria NYC, courtesy of owner Alberico Campana.

Follow Cody on Instagram: https://www.instagram.com/codyreiss/?hl=en

Director: Dan Siegel
Director of Photography: Kevin Dynia
Editor: Rob Malone
Talent: Cody Reiss, Alberico Campana
Producers: Christie Garcia, Tommy Werner
Line Producer: Jen McGinity
Associate Producers: Amy Haskour
Production Manager: Janine Dispensa
Production Coordinator: Elizabeth Hymes
Camera Operator: Jake Robbins
Assistant Camera: Berto Hererra
Audio: Austin Rumsey
Production Assistant: Hugo Salazar
Post Production Supervisor: Andrea Farr
Post Production Coordinator: Scout Alter
Supervising Editor: Eduardo Araújo
Assistant Editor: Justin Symonds

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['ba help wanted', 'bon app', 'bon appetit', 'bon appetit help wanted', 'brazil food', 'brazilian', 'brazilian barbecue', 'brazilian bbq', 'brazilian best food', 'brazilian food', 'brazilian meat', 'brazilian steakhouse', 'brazilian steakhouse behind the scenes', 'churrascaria', 'churrascaria nyc', 'churrascaria palace', 'churrascaria plataforma', 'churrasco', 'cody reiss', 'food', 'help wanted bon appetit', 'meat videos', 'new york restaurants', 'picanha', 'rodizio', 'steakhouse', 'working at a brazilian steakhouse']",125353,2117,private,131,PT16M19S,2023-04-27T16:00:16Z,False
15,How the Hand-Ripped Noodles Are Made at Xi'an Famous Foods | From The Test Kitchen | Bon Appétit,2023-04-26T15:46:02Z,"Join Jason Wang, CEO of Xi'an Famous Foods, in the Bon Appétit Test Kitchen as he prepares hand-ripped noodles with Pork Zha Jiang meat sauce. A specialty from his hometown of Xi’an, China these handcrafted noodles paired with pork sauce and a dash of chili oil are one of the signature dishes on the menu at Xi’an Famous Foods. 

Director/Producer: Parisa Kosari
Director of Photography: Kevin Dynia
Editor: LJ D’Arpa
Line Producer: Jennifer McGinity 
Production Manager: Janine Dispensa 
Production Coordinator: Elizabeth Hymes 
Associate Culinary Producer: Stevie Stewart
Associate Producer: Oadhan Lynch
Camera Operator: Eric Brouse
Audio: Lily Van Leeuwen
Production Assistants: Brianna Figueroa, Alex Mitchell
Post Production Supervisor: Andrea Farr 
Post Production Coordinator: Scout Alter 
Supervising Editor: Eduardo Araújo 
Assistant Editor: Justin Symonds

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['best noodles', 'bon appetit', 'bon appetit test kitchen', 'chinese noodles', 'food', 'from the test kitchen', 'hand pulled noodle recipes', 'hand pulled noodles', 'hand pulled noodles at home', 'hand pulled noodles soup', 'hand pulled noodles street food', 'hand ripped', 'hand ripped noodles', 'homemade noodles', 'how to make hand pulled noodles', 'jason wang', 'noodles', ""xi'an famous foods"", ""xi'an noodles"", ""xi'an noodles recipe"", 'xian famous foods', 'xian famous foods noodles', 'xian noodles']",263655,6007,private,115,PT11M24S,2023-04-26T15:46:02Z,False
16,Recork That Wine & Get It In The Fridge,2023-04-25T21:15:01Z,"You want a little air exposure for wine you're about to drink, but anything being saved for another time should be recorked ASAP and kept cool.

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['andre hueston mack', 'andre mack', 'andre mack wine', 'best wine decanter', 'best wine gadgets', 'best wine opener', 'bon appetit', 'bon appetit wine', 'bon appetit world of wine', 'electric wine opener', 'food', 'gadget test', 'keeping opened wine', 'keeping opened wine fresh', 'keeping wine', 'opened wine', 'recork wine', 'storing wine', 'what does aerating wine do', 'why decant wine', 'wine', 'wine aerator gadget', 'wine aerators', 'wine decanter', 'wine gadget review', 'wine opener', 'world of wine']",486055,10657,private,130,PT22S,2023-04-25T21:15:01Z,False
17,Are The Connected Spoons In The Room With Us Right Now?,2023-04-21T20:31:03Z,"Chris Morocco hates when measuring spoons are all linked together by a ring at the end. Hey, to each their own.

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['best brownie recipe', 'best brownies', 'bon appetit', 'bon appetit test kitchen', 'brownie', 'brownie recipe', 'brownies', 'brownies recipe', 'chocolate brownie', 'chocolate brownie recipe', 'chocolate brownies', 'food', 'fudgy brownie recipe', 'fudgy brownies', 'fudgy brownies recipe', 'homemade brownie recipe', 'how i developed', 'how to make brownies', 'measuring spoons', 'perfect fudgy brownie', 'simple and easy brownie recipe', 'the best fudgy brownie', 'the perfect brownie recipe', 'ultimate brownies']",145553,2526,private,102,PT9S,2023-04-21T20:31:03Z,False
18,A Day With the Executive Chef at NYC’s Hottest Seafood Restaurant | On The Line | Bon Appétit,2023-04-20T16:00:06Z,"Spend a day behind the scenes with Executive Chef Fariyal Abdullahi at New York's hottest seafood restaurant, Hav & Mar. “I’ve always wanted to create a space where people like me can just come in and focus on their craft. It's a seafood forward restaurant told through the lens of a lot of Ethiopian recipes where I could cook my food from my culture. It's a huge source of pride for me.”

Director: Gunsel Pehlivan
Director of Photography: Kevin Dynia 
Editor: Misa Qu
Creative Producer: Parisa Kosari
Line Producer: Jennifer McGinity 
Production Manager: Janine Dispensa 
Production Coordinator: Elizabeth Hymes 
Associate Producer: Samantha Vélez 
Camera Operator: Jake Robbins
Assistant Camera: Roberto Herrera
Audio: Lily van Leeuwen
Production Assistant: Alex Mitchell
Post Production Supervisor: Andrea Farr 
Post Production Coordinator: Scout Alter 
Supervising Editor: Eduardo Araújo 
Assistant Editor: Andy Morell, Justin Symonds

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['ba on the line', 'behind the scenes', 'best restaurant in the world', 'best restaurants', 'bon app', 'bon app on the line', 'bon appetit', 'bon appetit on the line', 'fariyal abdullahi', 'food', 'full service restaurant kitchen', 'hav & mar', 'hav and mar', 'hav and mar new york', 'michelin restaurant', 'michelin star chef', 'on the line', 'pro chef', 'professional chef', 'professional kitchen bts', 'restaurant', 'restaurant kitchen', 'restaurant kitchen behind the scenes', 'restaurant life']",556962,16198,private,536,PT17M57S,2023-04-20T16:00:06Z,False
19,We Went to Hong Kong’s Number 1 Clay Pot Rice Spot - Street Food Tour with Lucas Sin | Bon Appétit,2023-04-18T16:00:15Z,"Professional chef Lucas Sin visits Hing Kee, a legendary Hong Kong street food outpost serving crispy clay pot rice for the past 43 years. Go behind the scenes and into the kitchen where master chef Chan Kwok Fai prepares 20 orders at once, keeping the flames high and the fresh ingredients flowing. Then, sit back and enjoy the fruits of his labor as Lucas breaks down the remarkable aromas, flavors, and consistency you can only find with clay pot rice.

Follow Lucas at @lucas.sin https://www.instagram.com/lucas.sin/

Director: Joe Pickard 
Producer: Ali Inglese 
Director of Photography: Nic Ko
Editor: Louis Lalire
Host: Lucas Sin 
Line Producer: Jen McGinity 
Production Manager: Janine Dispensa 
Production Coordinator: Elizabeth Hymes 
Assistant Camera: Walter Lai
Audio: Hanley Chu
Researcher: Vivian Jao 
Post Production Supervisor: Andrea Farr 
Post Production Coordinator: Scout Alter
Supervising Editor: Eduardo Araújo
Assistant Editor: Billy Ward 
Graphics Supervisor: Ross Rackin 
Graphics: Léa Kichler 

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['bon app', 'bon appetit', 'chinese clay pot rice recipe', 'clay pot rice', 'clay pot rice chicken', 'clay pot rice chinese sausage', 'clay pot rice hong kong', 'clay pot rice recipe', 'claypot chicken rice', 'claypot rice', 'crispy clay pot rice', 'crispy rice', 'food', 'hing kee', 'hing kee hong kong', 'hong kong clay pot', 'hong kong pov', 'hong kong street food', 'hong kong street food tour', 'hong kong style clay pot rice recipe', 'hot pot', 'lucas sin', 'rice', 'street food tour']",838919,18850,private,586,PT10M20S,2023-04-18T16:00:15Z,False
20,The Secret To Ripe Watermelon Is All About Vibrations,2023-04-14T19:59:37Z,"It's right there in the name: water. Fruit sommelier Tristan Kwong knows that picking the best watermelons at the market is all about how juicy they are—and shows you the best way to test for it.

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['apple', 'best pear', 'bon app', 'bon appetit', ""bonnie's fruit plate"", 'bonnies restaurant', 'finding the perfect fruit', 'food', 'fruit', 'fruit plate', 'know when fruit is ripe', 'know when watermelon is ripe', 'make a fruit plate', 'pick ripe fruit', 'picking fruit', 'picking ripe fruit', 'pineapple', 'ripe fruit', 'ripe watermelon', 'ripening', 'to know if fruit is ripe', 'tristan kwong', 'watermelon', 'watermelons', 'when fruit is ripe', 'when is fruit ready to eat', 'when is fruit ripe', 'when ripest']",173703,5334,private,81,PT36S,2023-04-14T19:59:37Z,False
21,Do You Keep A Wine Condom Handy?,2023-04-12T20:00:02Z,"It's a classic situation—the night is wrapping up and there isn't a cork in sight. What do you reach for?

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['andre hueston mack', 'andre mack', 'andre mack wine', 'best wine decanter', 'best wine gadgets', 'best wine opener', 'bon app', 'bon appetit', 'bon appetit wine', 'bon appetit world of wine', 'electric wine opener', 'food', 'gadget test', 'the wine condom', 'what does aerating wine do', 'wine', 'wine aerator', 'wine aerator gadget', 'wine aerators', 'wine condom', 'wine condoms', 'wine gadget', 'wine gadget review', 'wine gadget test', 'wine gadgets', 'wine opener', 'wine openers', 'world of wine']",117746,2066,private,66,PT23S,2023-04-12T20:00:02Z,False
22,Sommelier Pairs Wine With 5 Classic Pasta Dishes | World Of Wine | Bon Appétit,2023-04-12T16:00:01Z,"Sommelier André Hueston Mack returns for another edition of World of Wine, today sampling five classic pasta dishes then pairing each with a complementary wine. André breaks down what he looks for when drinking wine with food—and offers up five examples of how the two can best go together.

Director: Gunsel Pehlivan/Dan Siegel
Director of Photography: Kevin Dynia
Host: André Mack
Editor: Misa Qu
Director of Culinary Production: Kelly Janke
Producer: Halie Aaron
Culinary Producer: Mallary Santucci
Culinary Associate Producer: Lindsay Leopold
Culinary Researcher & Recipe Editor: Vivian Jao
Line Producer: Jen McGinity
Associate Producers: Yoshivel Chirinos, Tim Colao, Oadhan Lynch
Production Manager: Janine Dispensa
Production Coordinator: Elizabeth Hymes
Camera Operator: Miguel Zamora
Audio: Rachel Suffian
Production Assistant: Samantha Cadiff
Researcher: Ryan Harrington
Post Production Supervisor: Andrea Farr
Post Production Coordinator: Scout Alter
Supervising Editor: Eduardo Araújo
Assistant Editor: Ben Harowitz
Graphics Supervisor: Ross Rackin
Graphics, Animation, VFX: Léa Kichler
Special Thanks: Kevin Kozlowski

--
0:00 Buon Appetito
0:47 Carbonara
3:36 Ligurian Pesto
5:18 Lasagna Bolognese
7:51 Spaghetti With Clams
9:55 Orecchiette With Sausage And Broccoli Rabe
12:43 Last Thoughts
13:06 Yeast Goes 'Toot'

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['andre hueston mack', 'andre mack', 'ba world of wine', 'best wine with pasta', 'best wine with red sauce', 'bon appetit', 'bon appetit wine', 'bon appetit world of wine', 'food', 'food and wine pairing', 'food pairing', 'pair wine and pasta', 'pairing wine with pasta', 'sommelier food pairing', 'types of wine', 'wine', 'wine and food combination', 'wine and food pairing', 'wine and food pairs', 'wine food', 'wine pairing', 'wine pairing chart', 'wine pairing with food', 'wine tasting', 'world of wine']",219490,5730,private,189,PT13M13S,2023-04-12T16:00:01Z,False
23,Peeling Ginger: Totally Optional,2023-04-07T20:00:01Z,"Zaynab Issa never peels the ginger she uses.

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['ba test kitchen', 'ba zaynab', 'best chicken noodle soup', 'bon app', 'bon appetit', 'bon appetit test kitchen', 'chicken noodle soup challenge', 'chicken noodle soup from scratch', 'chopping ginger', 'easy chicken noodle soup', 'food', 'from the test kitchen', 'ginger', 'ginger chicken', 'ginger chicken noodle soup', 'ginger chicken soup', 'ginger peel', 'ginger skin', 'grate ginger', 'home made chicken noodle soup', 'homemade chicken noodle soup', 'peel ginger', 'slice ginger', 'use ginger', 'zaynab issa']",388774,6711,private,188,PT12S,2023-04-07T20:00:01Z,False
24,I Baked 144 Brownies To Create The Perfect Recipe | Bon Appétit,2023-04-06T16:00:22Z,"48 hours of baking. A pound and a half of chocolate chips, another pound of cocoa powder, 5 pounds of chocolate, $30 worth of vanilla extract and many, many tastings. Join Chris Morocco in the Bon Appétit Test Kitchen as he takes you through the journey of creating his perfect recipe - one that took 144 brownies to achieve perfection.

See Chris's full final recipe here: https://www.bonappetit.com/recipe/triple-chocolate-brownies

Director: Paz Mendez Hodes
Director of Photography: Kevin Dynia
Editor: Jess Lane
Talent: Chris Morocco, Hana Asbrink, Kelly Janke
Culinary Director: Kelly Janke
Producer: Christie Garcia
Line Producer: Jen McGinity
Associate Producer: Shelby Boamah
Production Manager: Janine Dispensa
Production Coordinator: Elizabeth Hymes
Assistant Camera: Tony Aviles
Audio: Lily van Leeuwen
Food Stylist: Taneka Morris
Culinary Assistant: Danielle Brooks
Prop Styling: Gerri K. Williams
Photographer: Isa Zapata
Post Production Supervisor: Andrea Farr
Post Production Coordinator: Scout Alter
Supervising Editor: Eduardo Araújo
Assistant Editor: Marisa DeMarini
Graphics Supervisor: Ross Rankin
Graphics, Animation: Léa Kichler

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.","['best brownie recipe', 'best brownies', 'bon appetit', 'bon appetit test kitchen', 'bon appétit', 'brownie', 'brownie recipe', 'brownies', 'brownies recipe', 'chocolate brownie', 'chocolate brownie recipe', 'chocolate brownies', 'food', 'fudgy brownie recipe', 'fudgy brownies', 'fudgy brownies recipe', 'homemade brownie recipe', 'how i developed', 'how to make brownies', 'perfect fudgy brownie', 'simple and easy brownie recipe', 'the best fudgy brownie', 'the perfect brownie recipe', 'ultimate brownies']",551226,11519,private,553,PT20M49S,2023-04-06T16:00:22Z,False
